6723,"Alif Brew & Mini Mart Inc.",https://www.alifamilyrestaurants.com/
6724,ERA,https://haklilu.github.io/Era-Bar-and-Restaurant/
6725,"Zuzu's Kitchen",http://www.zuzuskitchenphilly.com/
6727,"Mixto Restaurante",https://mixtorestaurante.com/
6728,"Mamajuana Cafe Philly",http://www.mamajuanacafephilly.com/
6729,LMNO,https://lmnophilly.com/?utm_source=GoogleBusinessProfile&utm_medium=Website&utm_campaign=MapLabs
6730,"El Fogon Latino Restaurant",https://order.online/business/el-fogon-latino-restaurant-997026
6732,Bolo,https://bolophl.com/
6733,"Izlas Puertorican Cuisine",https://food.orders.co/izlaslatincuisine
6734,"Bar Bombón",http://barbombon.com/
6736,"Paladar Latin Kitchen & 610 SOCIAL Bar + Lounge",https://paladarlatinkitchen.com/
6737,"Bodega Bar & Kitchen",https://bodegaphilly.com/
6738,"El Vez",https://elvezrestaurant.com/?utm_source=GoogleBusinessProfile&utm_medium=Website&utm_campaign=MapLabs
6739,"Latin American Restaurant",https://www.instagram.com/latinamerican1inc/
6740,"El Sabor Restaurant",https://instagram.com/elsabor.restaurant?utm_medium=copy_link
6741,"El Rey",http://elreyrestaurant.com/?utm_source=GoogleBusinessProfile&utm_medium=Website&utm_campaign=MapLabs
6743,"Parada Maimon",https://paradamaimon.shop/
6744,"El Fuerte de Loreto Philly",http://www.elfuertedeloretophilly.com/
6745,"South Philly Barbacoa",https://chefcristinamartinez.com/restaurantes-y-experiencias/south-philly-barbacoa/
6746,"El Chingon Philly",https://www.elchingonphilly.com/
6747,"Las Bugambilias",http://lasbugambiliasphilly.com/
6748,"Tu Rinconcito",https://turinconcitophilly.com/
6749,"Tacoteca Mexican Grill",https://tacotecamexicangrill.toast.site/
6750,"Cantina Dos Segundos",http://www.cantinadossegundos.com/
6751,"Tequilas Casa Mexicana",http://www.tequilasphilly.com/
6752,"El Mictlan Restaurant",https://elmictlanrestaurantpa.com/
6753,"Tamalex Bar & Grill",http://www.tamalexbarandgrill.com/
6754,"La Jefa Café",https://lajefaphilly.com/
6755,"El Mezcal Cantina",http://elmezcalcantina.us/
6756,"Mission Taqueria",http://www.missiontaqueria.com/
